,news_url,title,text,source_name,date,topics,sentiment,type,news_id,rank_score
72,https://seekingalpha.com/article/4311730-debt-and-punishment-netflix-version,Debt And Punishment - The Netflix Version,Debt And Punishment - The Netflix Version,Seeking Alpha,2019-12-11 08:01:00-05:00,[],Negative,Article,220371,5.11
73,https://seekingalpha.com/article/4311936-netflix-testing-limits-of-scaling-streaming-content,Netflix: Testing The Limits Of Scaling Streaming Content,Netflix: Testing The Limits Of Scaling Streaming Content,Seeking Alpha,2019-12-11 13:29:35-05:00,[],Neutral,Article,220833,5.11
74,https://www.youtube.com/watch?v=S27GXRrHcvc,Laura Martin: The catalyst to downgrade Netflix is Disney,"Laura Martin, internet & media analyst at Needham & Company, discusses her bearish sentiments on Netflix shares on CNBC's ""Closing Bell.""",CNBC Television,2019-12-10 16:33:57-05:00,[],Negative,Video,220072,8.79
75,https://www.youtube.com/watch?v=r12OpQkc2eI,Needham downgrade puts the chill in Netflix,"CNBC's Julia Boorstin reports on Needham's downgrade of Netflix. With CNBC's Tyler Mathisen and the Fast Money traders, Pete Najarian, Dan Nathan, Karen Finerman and Guy Adami.",CNBC Television,2019-12-10 18:12:38-05:00,[],Negative,Video,220122,8.79
76,https://www.forbes.com/sites/petercohan/2019/12/10/five-reasons-to-bet-netflix-stock-will-fall/,Five Reasons To Bet Netflix Stock Will Fall,"With Needham forecasting that Netflix could lose up to 4 million U. S. subscribers in its premium tier in 2020, there are 5 reasons to bet the stock could fall.",Forbes,2019-12-10 12:33:59-05:00,[],Negative,Article,219808,8.61
77,https://247wallst.com/media/2019/12/10/why-needham-thinks-it-will-only-get-worse-for-netflix/,Why Needham Thinks It Will Only Get Worse for Netflix,"Netflix Inc. (NASDAQ: NFLX) is continuing to expand its footprint in terms of its international numbers, but it faces some stiff competition domestically in the form of Disney and Apple entering the online streaming industry.",24/7 Wall Street,2019-12-10 11:40:06-05:00,[],Negative,Article,219731,8.59
78,https://www.benzinga.com/analyst-ratings/analyst-color/19/12/14963707/netflix-needs-a-lower-cost-subscription-tier-needham-says-in-downgrade?utm_source=snapi,"Netflix Needs A Lower-Cost Subscription Tier, Needham Says In Downgrade","Walt Disney Co's (NYSE: DIS) Disney+ and Hulu, Apple Inc.'s (NASDAQ: AAPL) Apple+, CBS Corporation's (NASDAQ: VIAC) All Access and Comcast Corporation's (NASDAQ: CMCSA) Peacock are sure making life difficult for industry original Netflix Inc (NASDAQ: NFLX).",Benzinga,2019-12-10 10:18:50-05:00,[],Negative,Article,219652,8.52
79,https://www.investors.com/news/technology/click/netflix-stock-downgraded-forecast-subscriber-losses/,Netflix Seen Losing 4 Million U.S. Subscribers In 2020,"Internet television network Netflix could lose 4 million U.S. subscribers next year amid rising competition from lower-priced competitors like Disney+, a Wall Street analyst said Tuesday.",Investors Business Daily,2019-12-10 09:21:45-05:00,[],Negative,Article,219651,8.31
80,https://www.marketwatch.com/story/netflix-stock-drops-after-needham-turns-bearish-says-company-needs-to-add-an-ad-tier-2019-12-10,"Netflix stock drops after Needham turns bearish, says company needs to add an ad tier","Shares of Netflix Inc. NFLX, -1.58% are off 2.4% in premarket trading after Needham analyst Laura Martin downgraded the stock to underperform from hold, writing that she expects the streaming giant to shed 4 million U.S.",Market Watch,2019-12-10 08:02:19-05:00,[],Negative,Article,219402,8.29
81,https://www.reuters.com/article/us-netflix-research-needham/netflix-could-lose-four-million-u-s-subscribers-in-2020-brokerage-idUSKBN1YE1FJ,Netflix could lose four million U.S. subscribers in 2020: brokerage,"Needham and Co was the fourth Wall Street brokerage in two months to cut its rating for Netflix Inc (NFLX.O) on Tuesday, arguing competition from new streaming services could lead to the loss of 4 million premium U.S. subscribers next year.",Reuters,2019-12-10 07:19:13-05:00,[],Negative,Article,219650,6.51
82,https://nypost.com/2019/12/10/netflix-shares-dip-after-analyst-calls-model-unsustainable/,Netflix shares dip after analyst calls model ‘unsustainable’,"Netflix shares tanked after a Wall Street analyst warned the streaming wars could cost Netflix 4 million US subscribers next year if it doesn’t offer a cheaper, ad-fueled product. The dip also came a day after bigwig investor Bill Ackman — who was rumored to be buying up Netflix shares — instead disclosed a stake.",New York Post,2019-12-10 11:38:03-05:00,[],Negative,Article,219708,6.44
83,https://www.cnn.com/2019/12/10/media/netflix-stock-sell/index.html,Why Netflix may need to cut prices and run ads,"Netflix executives have repeatedly said the company will not run ads to generate more revenue. But with competition getting more intense, one Wall Street analyst thinks Netflix should offer a cheaper ad-supported service.",CNN Business,2019-12-10 14:16:44-05:00,[],Neutral,Article,220225,6.41
84,https://www.fool.com/investing/2019/12/10/netflix-start-open-curtain-on-audience-numbers.aspx,Netflix Will Start Peeling Back the Curtain on Its Audience Numbers,It's how investors can judge whether the streaming platform and content provider is surviving the new competition.,The Motley Fool,2019-12-10 08:40:00-05:00,[],Neutral,Article,219442,6.16
85,https://www.fool.com/investing/2019/12/10/ignore-hype-here-why-netflix-doesnt-need-ads.aspx,Ignore the Hype. Here's Why Netflix Doesn't Need Ads,"An analyst has downgraded the streaming service, saying that it needs an ad-supported tier. That doesn't mean it will -- or even needs to -- happen.",The Motley Fool,2019-12-10 16:20:56-05:00,[],Positive,Article,220068,6.16
86,https://www.marketwatch.com/story/netflix-could-lose-4-million-us-subscribers-next-year-warns-analyst-2019-12-10,"The Ratings Game: Netflix could lose 4 million U.S. subscribers next year, warns analyst","Netflix Inc. historically has been averse to advertisements, but the changing competitive landscape in streaming likely warrants a change in strategy, according to an analyst.",Market Watch,2019-12-10 09:51:02-05:00,[],Negative,Article,219563,6.04
87,https://www.fool.com/investing/2019/12/10/streaming-strategies-and-eulogies.aspx,Streaming Strategies and Eulogies,"To spend on content or to not spend on content? Both can work for streaming providers, but you have to know what you’re doing.",The Motley Fool,2019-12-10 13:22:00-05:00,['podcast'],Neutral,Article,219864,5.59
88,https://www.zacks.com/stock/news/663747/india-streaming-market-set-to-boom-netflix-eyes-expansion,"India Streaming Market Set to Boom, Netflix Eyes Expansion",Netflix (NFLX) earmarks INR 3000 crores for local language content programming in India to fight against international and local streaming service providers amid price war.,Zacks Investment Research,2019-12-10 09:09:00-05:00,[],Positive,Article,219514,4.86
89,https://www.youtube.com/watch?v=at30fUZcXfA,Ian Winer picks Netflix as his Last Chance Trade,"Ian Winer of Bellator Asset Management explains why he chose Netflix as his Last Chance Trade on CNBC's ""Closing Bell.",CNBC Television,2019-12-09 16:08:11-05:00,[],Positive,Video,219111,8.79
90,https://www.cnbc.com/2019/12/09/netflix-dominates-golden-globes-nominations-with-17-nods.html,Netflix dominates Golden Globes nominations with 17 nods,Netflix made history on Monday. The streaming service finally clinched its first-ever best picture nomination at the Golden Globes.,CNBC,2019-12-09 11:15:00-05:00,[],Positive,Article,218780,6.56
91,https://www.youtube.com/watch?v=rEASnGAyhv0,Netflix beats out HBO on Golden Globe nominations,CNBC's Julia Boorstin reports on the big winners in Golden Globe nominations.,CNBC Television,2019-12-09 15:50:53-05:00,[],Positive,Video,219065,6.54
92,https://www.forbes.com/sites/greatspeculations/2019/12/09/why-netflixs-domestic-streaming-revenue-will-see-single-digit-growth-in-2020/,Why Netflix’s Domestic Streaming Revenue Will See Single-Digit Growth In 2020,"Netflix (NASDAQ: NFLX) is mainly a streaming service which runs TV series, documentaries, and feature films across a wide variety of genres and languages. Subscribers can watch as much as they want, anytime, anywhere, on any internet-connected screen.",Forbes,2019-12-09 08:30:00-05:00,[],Positive,Article,218530,6.36
93,https://www.zacks.com/stock/news/662667/streaming-tv-wars-netflix-dominates-golden-globes-nominations,Streaming TV Wars: Netflix Dominates Golden Globes Nominations,"Netflix clinched its first-ever Golden Globes best picture nominations Monday. The streaming TV powerhouse grabbed 34 nominations, across the movie and television categories.",Zacks Investment Research,2019-12-09 16:16:00-05:00,[],Positive,Article,219144,4.86
94,https://nypost.com/2019/12/06/netflix-spends-big-on-india-in-battle-for-viewers/,Netflix spends big on India in battle for viewers,Netflix’s Reed Hastings is making a big bet on the world’s second most populous nation as he battles to retain his title as King of Streaming. Hastings on Friday said Netflix is on track to spend $420 million on original and licensed content in Indian this year and next as part of the company’s plan.,New York Post,2019-12-06 17:18:59-05:00,[],Positive,Article,217940,6.44
95,https://www.fool.com/investing/2019/12/06/how-netflix-decides-what-type-of-viewer-you-are.aspx,How Netflix Decides What Type of Viewer You Are,Its metrics put you into one of three categories.,The Motley Fool,2019-12-06 07:00:00-05:00,[],Neutral,Article,217271,6.16
96,https://www.fool.com/investing/2019/12/05/netflix-cant-afford-not-to-increase-content-spendi.aspx,Netflix Can't Afford Not to Increase Content Spending,"The new competition have some massive content budgets, and Netflix needs to keep up.",The Motley Fool,2019-12-05 12:00:00-05:00,[],Neutral,Article,216735,6.16
97,https://www.cnbc.com/2019/12/03/new-netflix-analyst-on-wall-street-says-stock-could-fall-15percent-if-its-forced-to-spend-more-on-content.html,New Netflix analyst on Wall Street says stock could fall 15% if its forced to spend more on content,Citi transferred coverage of Netflix to an analyst with a neutral rating and a $325 per share price target.,CNBC,2019-12-03 08:09:00-05:00,[],Negative,Article,214238,6.56
98,https://www.forbes.com/sites/tonifitzgerald/2019/12/03/which-streaming-service-will-stay-on-top-maybe-not-netflix/,Which Streaming Service Will Stay On Top? Maybe Not Netflix.,Time spent with digital video will rise. But new competitors like Disney+ and Apple TV+ will push Netflix and YouTube for market share.,Forbes,2019-12-03 06:00:00-05:00,[],Neutral,Article,214232,6.36
99,https://www.benzinga.com/analyst-ratings/analyst-color/19/12/14920655/netflix-analyst-downgrades-stock-says-streaming-service-lacks-operating-leverage?utm_source=snapi,"Netflix Analyst Downgrades Stock, Says Streaming Service Lacks Operating Leverage","Netflix Inc (NASDAQ: NFLX) has done an exceptional job gaining streaming market share among cord-cutters, but one analyst downgraded the stock on Tuesday and said shares are overvalued given Netflix’s lack of pricing leverage.",Benzinga,2019-12-03 09:32:23-05:00,[],Negative,Article,214419,6.27
0,https://www.marketwatch.com/story/guid/44029f30-d7ce-40d1-8327-4b788d9e7741,Netflix price target hiked at Bernstein and analysts says people will be 'loath to go back to life without it',"Bernstein analyst Todd Juenger upped his price target on Netflix Inc. shares NFLX, +1.22% to $487 from $423 on Wednesday, writing that the ""adoption of streaming will be accelerated and further ingrained into the culture"" as more people are forced to stay in their homes due to the COVID-19 pandemic.",Market Watch,2020-04-01 08:58:52-04:00,[],Positive,Article,307485,8.27
1,https://www.fool.com/investing/2020/03/31/buy-alert-netflix-is-headed-higher.aspx,Buy Alert: Netflix is Headed Higher,"The stock should be up, not down, because of the coronavirus outbreak.",The Motley Fool,2020-03-31 12:30:00-04:00,[],Positive,Article,306691,8.42
2,https://www.cnbc.com/2020/03/31/netflix-others-market-bright-spots-after-sp-500s-worst-first-quarter-ever.html,"Netflix, others are market bright spots after S&P 500's worst first quarter ever","Stocks just closed out their worst first quarter ever. There were a few bright spots, though.",CNBC,2020-03-31 18:10:05-04:00,[],Positive,Article,307180,6.57
3,https://www.benzinga.com/intraday-update/20/03/15709314/price-over-earnings-overview-netflix?utm_source=snapi,Price Over Earnings Overview: Netflix,"In the current session, Netflix Inc. (NASDAQ: NFLX) is trading at $376.15, after a 1.40% increase.",Benzinga,2020-03-31 14:19:52-04:00,['earnings'],Neutral,Article,306882,6.55
4,https://www.youtube.com/watch?v=QUievvLjvRg,Will Social Distancing reduce your 4K HDR Netflix to SD,"With everyone spending the majority of the time at home, streaming media is putting a strain on the internet.",Digital Trends,2020-03-31 13:21:55-04:00,[],Neutral,Video,306829,5.65
5,https://www.forbes.com/sites/danafeldman/2020/03/30/netflix-reigns-as-top-streaming-choice-for-americans-during-coronavirus-lockdown-survey-shows/,"Netflix Reigns As Top Streaming Choice For Americans During Coronavirus Lockdown, Survey Shows",Netflix reigns as the top streamer for Americans during the pandemic.,Forbes,2020-03-30 17:04:03-04:00,[],Positive,Article,305831,6.37
